source,title,description,url,image_url,published_at,content,full_text,author,source_name
newsapi,"A casi la mitad de precio en Amazon, la aspiradora inalámbrica Rowenta XPert 6.60 Flex es la opción ideal para limpiar tu hogar",Dile adiós a los cables enredados mientras limpias tu hogar con una aspiradora inalámbrica de última generación. La Rowenta X-Pert 6.60 Flex es justo la solución que buscas: deja cada habitación impecable con el mínimo esfuerzo. No tienes que gastar mucho par…,https://www.abc.es/favorito/mitad-precio-amazon-aspiradora-inalambrica-rowenta-xpert-vzc-20260114085330-nt.html,https://s2.abcstatics.com/abc/www/multimedia/favorito/2026/01/14/rowenta-xpert-6.60-flex-U32132655660eLY-1024x512@diario_abc.jpg,2026-01-14T07:53:50Z,Dile adiós a los cables enredados mientras limpias tu hogar con una aspiradora inalámbrica de última generación. La Rowenta X-Pert 6.60 Flex es justo la solución que buscas: deja cada habitación impe… [+1621 chars],"En esta sección los redactores de ABC Favorito analizan y recomiendan de manera independiente productos o servicios para ayudarte en la decisión de compra. Cuando compras a través de alguno de nuestros enlaces, ABC recibe una comisión de sus partners. Teresa Rodríguez García Esta funcionalidad es sólo para registrados Esta funcionalidad es sólo para registrados Esta funcionalidad es sólo para suscriptores Dile adiós a los cables enredados mientras limpias tu hogar con una aspiradora inalámbrica de última generación. LaRowenta X-Pert 6.60 Flexes justo la solución que buscas: deja cada habitación impecable con el mínimo esfuerzo. No tienes que gastar mucho para comprarla, ya...que su precio actualen Amazon tiene un 44% de descuento. La aspiradora Rowenta se llama «Flex» por algo: sumanguera flexiblete permite alcanzar fácilmente la suciedad debajo de muebles bajos, sofás y camas, sin tener que agacharte. Con un solo clic se convierte en tu arma secreta, llegando rápidamente a las zonas más difíciles paraeliminar el polvo, el pelo de las mascotas y la suciedadgracias a su potentemotor de 100 W. El cabezal motorizado conluz LEDse puede controlar contres velocidades: Eco, Surface y Boost. Según tu elección, obtendrás diferente potencia de limpieza y aumentarás o disminuirás la duración de labatería, que en modo Eco alcanza un máximo de45 minutoscon una sola carga. La batería de iones de litio de larga duración se recarga rápidamente mediante la base de carga incluida. Patrocinada Eldiseño ligero y equilibradode la Rowenta X-Pert 6.60 Flex facilita su uso durante largos periodos, incluso al limpiar el interior del coche o alcanzar el techo. Elmantenimiento también es sencillo, ya que los filtros son lavables y el depósito de polvo cuenta con un práctico sistema de vaciado.",(abc),Www.abc.es
newsapi,Lecturas de un profesional CFA: Los mejores inversores abordan sus errores integrándolos en su aprendizaje,"El auge de la gestión pasiva ha sido uno de los fenómenos más destacados en los mercados financieros de las dos últimas décadas. Las comisiones reducidas, la simplicidad operativa, la liquidez diaria y la previsibilidad de los productos (que cumplen sin sorpr…",https://www.eleconomista.es/mercados-cotizaciones/noticias/13726143/01/26/lecturas-de-un-profesional-cfa-los-mejores-inversores-abordan-sus-errores-integrandolos-en-su-aprendizaje.html,https://s03.s3c.es/imag/_v0/2282x1245/e/5/f/1200x655_Gestion-pasiva.jpg,2026-01-14T07:53:49Z,"El auge de la gestión pasiva ha sido uno de los fenómenos más destacados en los mercados financieros de las dos últimas décadas. Las comisiones reducidas, la simplicidad operativa, la liquidez diaria… [+7896 chars]",Texto no disponible,Javier López Bernardo,Eleconomista.es
newsapi,"Hollyland Lark Max 2, análisis de los micrófonos inalámbricos más PRO con 32 bits","Puedes tener la mejor cámara del mundo, grabar en 4K o incluso en 8K… pero si el audio falla, el vídeo pierde toda la magia. El espectador perdona una imagen normalita, pero no perdona un sonido malo. Por eso cada vez más creadores, podcasters y videógrafos p…",https://isenacode.com/hollyland-lark-max-2-analisis-de-los-microfonos-inalambricos-mas-pro-con-32-bits/,https://isenacode.com/wp-content/uploads/2026/01/hollyland-lark-max-2.jpg,2026-01-14T07:39:06Z,"Puedes tener la mejor cámara del mundo, grabar en 4K o incluso en 8K pero si el audio falla, el vídeo pierde toda la magia. El espectador perdona una imagen normalita, pero no perdona un sonido malo.… [+4357 chars]","iSenaCode Star hungry, stay foolish! Puedes tener la mejor cámara del mundo, grabar en 4K o incluso en 8K… pero si el audio falla, el vídeo pierde toda la magia. El espectador perdona una imagen normalita, pero no perdona un sonido malo. Por eso cada vez más creadores, podcasters y videógrafos profesionales ponen el foco en el audio. Y aquí es donde entran en juego micrófonos como elHollyland Lark Max 2, pensados para olvidarte de problemas y centrarte solo en crear contenido. Cuando hablamos de 32 bits en audio, hablamos de precisión brutal, no hay nada mejor. Es como grabar en bruto para tener toda la información necesaria para en post-producción solucionar cualquier problema de audio, si no está grabado en 32 bits hay cosas que después no se pueden solucionar.  Pero como funciona, te explico: La señal de audio es analógica, pero para trabajarla en el ordenador se convierte a digital mediante muestreo. En este caso, el sistema trabaja a 48 kHz, es decir, 48.000 muestras por segundo.La clave está en que cada una de esas muestras se guarda con una profundidad de 32 bits, lo que significa muchísima más información por muestra. ¿El resultado? Un rango dinámico enorme. Si grabas muy bajo, lo puedes subir después sin ruido. Si alguien grita y satura, lo puedes recuperar. Es literalmente el RAW de la fotografía aplicado al audio, ideal para post-producción profesional. Aquí no hablamos solo de “un micrófono”, sino de un sistema inalámbrico profesional completo. Los Hollyland Lark Max 2 trabajan mediante radiofrecuencia digital RX a 2,4 GHz, una tecnología muy estable que ofrece baja latencia, gran alcance y una conexión sólida incluso en entornos complicados. Cada receptor puede gestionar hasta 4 elementos simultáneos, lo que abre la puerta a configuraciones muy flexibles: dos micrófonos y dos auriculares de monitorización, o directamente cuatro micrófonos inalámbricos para podcasts o entrevistas grupales. Olvidate de instalaciones complicadas, te pones el micrófono y todo funciona como magia. Pero vamos por partes, te detallo todos los elementos que vienen: Y lo mejor es lo fácil y eficiente que es todo, los chicos de Hollyland lo han pensado todo para un resultado óptimo, fácil y profesional. No hay menús complicados ni configuraciones eternas. Lo sacas del estuche, se empareja solo, lo pinzas a la ropa y grabas. Si quieres ir más fino, la pantalla táctil te permite ajustarlo todo (cómo el nivel de cancelación de ruido de 0dB a 28dB), pero no es obligatorio. Funciona igual de bien para principiantes que para usuarios PRO. Un sistema potente, modular y pensado para que te centres en crear contenido… y no en pelearte con el audio. ",Sergio Navas,Isenacode.com
newsapi,La ambición de Starlink no se lo pone fácil a los astrónomos: tiene luz verde para desplegar 7.500 satélites adicionales,"Pocas veces una infraestructura tecnológica ha crecido tan rápido y tan fuera del radar cotidiano. Mientras para casi todo el mundo el cielo sigue siendo lo de siempre, miles de satélites de Starlink ya se mueven en la órbita baja de la Tierra, construyendo u…",https://www.xataka.com/espacio/ambicion-starlink-no-se-pone-facil-a-astronomos-tiene-luz-verde-para-desplegar-7-500-satelites-adicionales,https://i.blogs.es/d55d1f/starlink-1/840_560.jpeg,2026-01-14T07:30:59Z,"Pocas veces una infraestructura tecnológica ha crecido tan rápido y tan fuera del radar cotidiano. Mientras para casi todo el mundo el cielo sigue siendo lo de siempre, miles de satélites de Starlink… [+3831 chars]","Javier Marquez Javier Marquez Pocas veces una infraestructura tecnológica ha crecido tan rápido y tan fuera del radar cotidiano. Mientras para casi todo el mundo el cielo sigue siendo lo de siempre, miles de satélites de Starlink ya se mueven en la órbita baja de la Tierra, construyendo una red diseñada para llevar conexión a casi cualquier punto del planeta. En apenas unos años, SpaceX ha pasado de un primer lanzamiento experimental a convertirse en el mayor operador de satélites del mundo, y esa acumulación de hardware en el espacio presenta oportunidades, pero también molestias en partes del sector científico. Más de 7.500. El más reciente movimiento llega en un contexto de críticas de parte de la comunidad astronómica por el impacto de estas constelaciones sobre la observación del cielo. La Comisión Federal de Comunicaciones (FCC)autorizó a SpaceXa desplegar otros 7.500 satélites de segunda generación de Starlink, lo que eleva a 15.000 el total de satélites Gen2 autorizados. El organismo no solo dio luz verde a esa ampliación, sino que también permitió mejoras técnicas y un uso más flexible de frecuencias y cobertura, en una decisión que busca facilitar servicios móviles avanzados yconexiones de hasta 1 gigabit por segundo. La autorización, en detalle.La FCC ha dado a SpaceX margen para rediseñar y exprimir su constelación. El permiso incluye la actualización de los Starlink de segunda generación con nuevos factores de forma y tecnología avanzada, el uso conjunto de las bandas Ku, Ka, V, E y W, y la posibilidad de prestar tanto servicios fijos como móviles desde el espacio. A eso se suma la eliminación de límites que bloqueaban el solapamiento de haces y la creación de nuevas capas orbitales entre 340 y 485 kilómetros, que la propia FCC presenta como una forma de optimizar cobertura y rendimiento. El permiso, sin embargo, no cubre todo lo que SpaceX había pedido. La compañía solicitó autorización para desplegar cerca de 30.000 satélites de segunda generación, pero el regulador ha decidido por ahora quedarse en la mitad. En su resolución, la FCC subraya que parte de estos Starlink Gen2 aún no ha sido probada en órbita y que sigue habiendo dudas sobre operaciones a mayor altitud, por encima de los 600 kilómetros, lo que explica que se haya aplazado la decisión sobre los 14.988 satélites restantes, según recoge Reuters. El reloj empieza a correr.El visto bueno de la FCC no es indefinido. SpaceXtendrá que demostraravances concretos en los próximos años, con al menos la mitad de la constelación autorizada funcionando en sus órbitas asignadas antes del 1 de diciembre de 2028 y el resto antes de diciembre de 2031. Además, el regulador obliga a cerrar el despliegue de la primera generación antes de noviembre de 2027, mientras la empresa prepara para 2026 una reconfiguración que bajará miles de satélites a una órbita más baja para reducir riesgos. Otros países. La expansión no se justifica solo por más ancho de banda. Parte de la constelación está pensada para habilitar conectividad directa al móvil en regiones fuera de Estados Unidos y también reforzar la cobertura dentro del país, lo que permitiría servicios móviles y datos en áreas sin torres terrestres a gran velocidad. Es el mismo planteamiento que ya sustenta los acuerdos de Starlink con T-Mobile y con varios operadores internacionales orientados a convertir el satélite en una extensión de la red celular. El coste de llenar la órbita.Ahora bien masivo de satélites no está exento de críticas. Astrónomosllevan años advirtiendode que las constelaciones como Starlink generan estelas en imágenes ópticas y “ruido” en radiotelescopios, hasta el punto de que la Unión Astronómica Internacional creó un centro específico para proteger el “cielo oscuro y silencioso”. A esto se suma el temor a la saturación orbital y al riesgo de colisiones, un debate que se ha reavivado tras incidentes recientes.",Javier Marquez,Xataka.com
newsapi,"Ruslan, español que vive en Suiza, revela el dinero que gana en cinco días de trabajo como repartidor: «Los números no mienten»","Suiza es seguramente uno de los países más envidiados del mundo por sus elevados sueldos y por ese motivo muchos españoles deciden instalarse allí, como mínimo durante un periodo concreto, para mejorar a nivel económico. Sectores cualificados como el farmacéu…",https://www.abc.es/recreo/ruslan-espanol-vive-suiza-revela-dinero-gana-20260114144857-nt.html,https://s3.abcstatics.com/abc/www/multimedia/recreo/2026/01/14/russ-U57643575487Ydo-1024x512@diario_abc.jpg,2026-01-14T07:30:00Z,"Suiza es seguramente uno de los países más envidiados del mundo por sus elevados sueldos y por ese motivo muchos españoles deciden instalarse allí, como mínimo durante un periodo concreto, para mejor… [+2949 chars]","A. Cabeza Barcelona Esta funcionalidad es sólo para registrados Esta funcionalidad es sólo para registrados Esta funcionalidad es sólo para suscriptores Suizaes seguramente uno de los países más envidiados del mundo por suselevados sueldosy por ese motivo muchos españoles deciden instalarse allí, como mínimo durante un periodo concreto, para mejorar a nivel económico. Sectores cualificados como el farmacéutico, la banca o...la tecnología tienen constantemente ofertas que resultan muy atractivas y cuyos salarios compensan elalto nivel de vidaque allí hay. Además, aunque es menos conocido, también hay opciones para perfiles menos formados. A día de hoy hay empleos queno requieren de experienciani de apenas un gran conocimiento de alemán o francés y que son cruciales para los inicios de muchos.Ruslanes un español que lo sabe muy bien, ya que llegó hace poco más de un año para empezar desde cero enZúrich. Desde entonces, Ruslan ha ido contando en su perfil deTikTok (@ruslanensuiza)cómo ha sido la búsqueda de piso o trabajo. A los pocos día empezó a trabajar, en un restaurante y también como repartidor a tiempo parcial y así ha seguido. Ahora ha querido probar de trabajar durantecinco días en Uber Eats, una de las empresas del sector, para ver lo que gana y valorar si merece la pena. La publicación supera las 215.000 visualizaciones. «Ya tengo el número que todo el mundo está deseando ver», empieza él el vídeo recordando que «me he tiradorepartiendo por las gélidas callesde Zúrich cinco días para comprobar cuánto se gana en Uber Eats». En vídeos anteriores Ruslan explicó qué tipo de transportes podía usar (él optó por la moto), cómo eran las propinas y los gastos que tenía o qué requisitos le pidieron. Ruslan ya avisa que el resultado final, que tiene en cuenta pedidos, propinas y gastos, servirá para «ver si realmente Suiza es la mina de oro que todos dicen». «Han sido cinco días intensos», que analiza día por día, en el que ha trabajado 20 horas. El primer día, por ejemplo, ganó 89,70 francos y en su «mejor día», en que salió tanto por la mañana como por la tarde, 162,59 francos.",(abc),Www.abc.es
newsapi,"Leire Martínez, sobre la canción más difícil de Amaia Montero en La Oreja de Van Gogh: ""Sentía que no terminaba de convencer yo con esa canción""",La cantante Leire Martínez recordaba en esta entrevista con ELLE cuál fue el tema de Amaia Montero que se le 'atragantó'.,https://www.elle.com/es/living/ocio-cultura/a69988284/leire-martinez-cancion-dificil-amaia-montero-oreja-de-van-gogh/,"https://hips.hearstapps.com/hmg-prod/images/u593308-069-6966701a9a7d7.jpg?crop=1.00xw:0.754xh;0,0.0634xh&resize=1200:*",2026-01-14T07:30:00Z,"Begoña Alonso es experta en ocio, cultura y estilo de vida, coordinando la sección de Living en Elle.es desde hace más de seis años. Llevar la sección de Living supone que lo mismo escribe un reporta… [+1285 chars]","La trayectoria profesional de la cantante Leire Martínez se podría resumir en dos palabras: resiliencia y dignidad.Ella ha tenido que pasar por una complicada encrucijada, la salida no voluntaria de La Oreja de Van Gogh, el grupo del que fue vocalista durante 17 años. Y lo hizo de la mejor manera posible, afrontándola con la frente muy alta, sobre todo después de todos los comentarios que ha habido después por algunos de los integrantes del grupo. El comienzo desu historia con la banda vasca en 2008 no fue nada sencillo: se vio en el dilema de sustituir al frente de La Oreja de Van Gogh a una personalidad tan querida o carismática como Amaia Monteroen su momento más pujante. Pero Leire asumió el desafío con una madurez inusual: de probar suerte en el casting para vocalista, en apenas unas horas pasó a convertirse en uno de los rostros más famosos del mundo de la música en España. Para gestionar toda la presión y la exposición mediática,Martínez tomó una decisión fundamental: priorizar su salud mental.Como ha contado en recientes entrevistas, echó mano de la terapia. En un mundo de redes sociales llenas de 'haters' y de 'fans', la cantante optó por un aislamiento selectivo, evitando leer críticas o comentarios que pudieran distorsionar la percepción de quién era realmente. Gracias a la fortaleza adquirida con la terapia y con ese aislamiento de redes sociales,Leire Martínez consiguió hacer suyas canciones que venían de la primera etapade Amaia Montero, como confesó en una entrevista a Elle. ""La canción que creo que más me ha costado, y fíjate que en los últimos años me reconcilié con ella hasta tal punto que se convirtió en una de las especiales, es 'Rosas'. Cuando entré al grupo, era la que más se me atragantaba. La canción es una canción maravillosa, pero igual que puede ocurrir que la gente relacione 'Jueves' conmigo, creo que'Rosas' era y será siempre una canción muy de Amaya"",reconocía Martínez. ""Ella la canta como nadie y entoncessentía que no terminaba de convencer yo con esa canción y se me hacía cuesta arriba.En los últimos años me he reconciliado mucho con ella gracias al Arenal Sound. Nunca habíamos ido de cartel de festival y fue uno de los primeros a los que fuimos. De pronto, aquello se hizo viral porque todo el mundo empezó a cantar 'Rosas' conmigo. Hay un momento en la canción que me quedo como sola cantándola y fue algo mágico"", recordaba. Begoña Alonso es experta en ocio, cultura y estilo de vida, coordinando la sección de Living en Elle.es desde hace más de seis años. Llevar la sección de Living supone que lo mismo escribe un reportaje sobre las mejores series de terror de Netflix, que un artículo de viajes y lunas de miel, un perfil de una activista feminista o un listado de los mejores libros de la historia que tienes que leer. Siempre suele decir que la vida no le da para todo: libros, agenda, música, ocio, cine, series, plataformas de streaming (Netflix, Amazon, HBO, Disney+, Filmin, Movistar+, Apple TV+…), maternidad, televisión, feminismo, viajes, cultura, ‘lifestyle’, motor, tecnología… Pero es capaz de llegar a todas partes para ofrecer siempre los contenidos más actuales e interesantes. Begoña Alonso se licenció en 1999 en Periodismo en la Universidad Complutense de Madrid, pero cuenta casi con 30 años de experiencia en la profesión. Se estrenó en medios locales como Huelva Información o Las Provincias, pasó por radios vecinales haciendo programas de cine y luego aterrizó en el mundo del papel, en medios como La Razón, Maxim o Reporter. Tras 9 años dedicada al ‘branded content’, Begoña lleva una década en ELLE, el mismo tiempo que ha transcurrido desde que consiguiera el Premio 20 Blogs por ‘The Best of the 80s’, un blog de música de los 80, una de sus pasiones. También adora las películas de boda y se pasa más tiempo planificando viajes que llevándolos a cabo, pero eso es otra historia.",Begoña Alonso,ELLE.com
newsapi,"Las 15 mejores ofertas de hoy (14 de enero) en Amazon: hasta un 75% en Armani, Helly Hansen y más","Amazon arranca el 14 de enero con una selección de ofertas que no pasan desapercibidas, especialmente en moda, complementos y tecnología . Marcas como Armani Exchange, Helly Hansen, Panama Jack, GUESS o JBL firman algunos de los mayores descuentos del momento…",https://www.abc.es/favorito/mejores-ofertas-hoy-enero-amazon-armani-helly-20260114082928-nt.html,https://s2.abcstatics.com/abc/www/multimedia/favorito/2026/01/14/mejores%20ofertas%2014%20enero-U50821780250lYc-1024x512@diario_abc.jpg,2026-01-14T07:29:37Z,"Amazon arranca el 14 de enero con una selección de ofertas que no pasan desapercibidas, especialmente en moda, complementos y tecnología. Marcas como Armani Exchange, Helly Hansen, Panama Jack, GUESS… [+3473 chars]","En esta sección los redactores de ABC Favorito analizan y recomiendan de manera independiente productos o servicios para ayudarte en la decisión de compra. Cuando compras a través de alguno de nuestros enlaces, ABC recibe una comisión de sus partners. Teresa Rodríguez García Esta funcionalidad es sólo para registrados Esta funcionalidad es sólo para registrados Esta funcionalidad es sólo para suscriptores Amazon arranca el 15 de enero con una selección de ofertas que no pasan desapercibidas, especialmente enmoda, complementos y tecnología. Marcas como The North Face, Cecotec, Columbia, Armani Exchange, Helly Hansen, Panama Jack, GUESS o JBL firman algunos de los mayores descuentos del...momento, conrebajas que alcanzan hasta el 75%. Una buena oportunidad para renovar armario, hacer regalos pendientes o adelantarse a futuras compras a mejor precio. 1.Chaqueta con capucha para hombre de The North Face por 144,95€ (-34%) 2.Aspirador con Navegación Giroscópica y App de Cecotec por 79,00€ (-40%) 3.Botas Columbia por 65,70€ (-45%) 4.Batidora de vaso de 450 W por 29,99€ (-25%)",(abc),Www.abc.es
newsapi,Preguntas y respuestas: todo lo que hay que saber sobre la baliza V16,"Desde el 1 de enero de 2026, el dispositivo V-16 conectado se ha convertido en el único medio legal para señalizar vehículos inmovilizados en las carreteras españolas, dejando atrás 26 años de historia de los triángulos de emergencia. Esta transición normativ…",https://www.abc.es/motor/reportajes/preguntas-respuestas-saber-sobre-baliza-v16-20260114082900-nt.html,https://s1.abcstatics.com/abc/www/multimedia/motor/2026/01/14/BALIZA-DGT-PREGUNTAS-U08177164243NQx-1024x512@diario_abc.jpg,2026-01-14T07:29:00Z,"Desde el 1 de enero de 2026, el dispositivo V-16 conectado se ha convertido en el único medio legal para señalizar vehículos inmovilizados en las carreteras españolas, dejando atrás 26 años de histor… [+9585 chars]","A. Noguerol Madrid Esta funcionalidad es sólo para registrados Esta funcionalidad es sólo para suscriptores Desde el 1 de enero de 2026, el dispositivo V-16 conectado se ha convertido en el único medio legal para señalizar vehículos inmovilizados en las carreteras españolas, dejando atrás 26 años de historia de los triángulos de emergencia. Esta transición normativa, impulsada por la...Dirección General de Tráfico (DGT), responde según este organismo auna necesidad crítica de seguridadya que cada año fallecen en España unas 25 personas tras ser atropelladas al bajar de su vehículo para señalizar una avería o accidente. La nueva baliza permite al conductor señalizar la incidencia desde el interior del habitáculo, simplemente colocándola en la parte más alta del vehículo, evitando así la exposición directa al tráfico y reduciendo drásticamente el riesgo de siniestralidad.El Director General de Tráfico, Pere Navarro, ha destacado que esta evolución técnica sitúa a España como referente europeo, priorizando la protección de los ocupantes en situaciones de emergencia. No llevarla o que no esté homologada acarreará una sanción considerada leve de 80 euros, misma cantidad que la establecida para el que no portara los triángulos de preseñalización La tecnología que integra el dispositivo V-16 no solo ofrece una señalización física mediante luz, sino que introduce una «visibilidad virtual» pionera en la seguridad vial. Al activarse, la balizaenvía de forma automática y anónima la ubicación exacta del vehículoa la plataforma DGT 3.0. Esta información se transmite en tiempo real a otros conductores a través de navegadores, aplicaciones de movilidad y paneles de mensaje variable, permitiendo que el resto del tráfico adopte medidas preventivas antes de llegar al punto de conflicto. Este sistema funciona de manera totalmente autónoma gracias a una tarjeta SIM integrada que garantiza una conectividad mínima de 12 años incluida en el precio de compra, sin necesidad de usar el teléfono móvil, descargar aplicaciones externas ni pagar cuotas adicionales a las operadoras de telecomunicaciones.",(abc),Www.abc.es
newsapi,El gobierno prevé medidas de compensación para la industria automotriz como primera reacción al acuerdo con UE,"Este tema estuvo arriba de la mesa este martes en una reunión que mantuvo la viceministra de Relaciones Exteriores, Valeria Csukasi y representantes del Pit-Cnt, en el Palacio Santos.",https://www.elpais.com.uy/informacion/politica/el-gobierno-preve-medidas-de-compensacion-para-la-industria-automotriz-como-primera-reaccion-al-acuerdo-con-ue,https://imgs.elpais.com.uy/dims4/default/586410c/2147483647/strip/true/crop/1616x786+0+110/resize/1440x700!/quality/90/?url=https%3A%2F%2Fel-pais-uruguay-production-web.s3.us-east-1.amazonaws.com%2Fbrightspot%2F4c%2F03%2Fc7b9e43746f683ffc3f97b4cfc49%2Fdb472715-2eef-48ac-9d8d-9568fb0b466e.jpg,2026-01-14T07:05:00Z,"El gobierno abrió un espacio de intercambio con el Pit-Cnt respecto a los alcances del acuerdo comercial del Mercosur con la Unión Europea(UE) que, a priori, genera renuencia en la central sindical. … [+6198 chars]",Texto no disponible,Juan Pablo Correa,Diario EL PAIS Uruguay
newsapi,"Mide 182m de largo, traga 200 litros de combustible por minuto, cada rueda pesa 1 tonelada y se plantearon poner una estación nuclear en su interior","Estados Unidos es conocido por hacer las cosa a lo grande y este tren terrestre es prueba de ello. Cada sección es más grande que una casa, los neumáticos miden 3m y utilizaba generadores de 4.700CV para mandar electricidad al motor que había en cada rueda. T…",https://www.diariomotor.com/noticia/letourneau-tc-497/,https://www.diariomotor.com/imagenes/2026/01/letourneau-tc497-nuclear_3-695f9fa0c428f.jpg?class=XL,2026-01-14T07:00:49Z,"Estados Unidos es conocido por hacer las cosa a lo grande y este tren terrestre es prueba de ello. Cada sección es más grande que una casa, los neumáticos miden 3m y utilizaba generadores de 4.700CV … [+3952 chars]","Estados Unidos es conocido por hacer las cosa a lo grande y este tren terrestre es prueba de ello. Cada sección es más grande que una casa,los neumáticos miden 3m y utilizaba generadores de 4.700CVpara mandar electricidad al motor que había en cada rueda. Todo eso en 1958.¡Esta es la historia del LeTourneau TC-497 MkII! Un tal Robert Gilmour LeTourneau era uno de esos inventores obsesionados con la maquinaria.Consiguió 299 patentes durante su vida y fue el padre de diversos «trenes con ruedas»de gran tamaño que se usaban para expediciones, rutas turísticas y transporte de mercancías por zonas inhóspitas. El ejército llamó a su puerta para que convirtiera lo «grande» en «descomunal».Así nació el TC-497 Overland Train MkII. Veamos sus hilarantes especificaciones técnicas a continuación.  La piedra angular del TC-497 era una cabeza tractora de 14mde largo y con la altura de un bloque de 2 pisos (entre 6m y 8m). Por dentro tenía de todo.Los 6 tripulantes tenían camas, un baño y una cocina completa, además de armarios, espacio para sentarse y, por supuesto, el puesto de mando. Utilizaba 6 ruedas enfundadas con neumáticos Firestone de 3m de diámetro que pesaban 1.000kg.Dentro de cada rueda se ocultaba un motor eléctricoy, para sorpresa de todos, yacontaba con sistema de freno regenerativo hace casi 70 años. Con todos los vagones acoplados, medía 182,3m de largo.No hay cifra oficial del peso, lo la carga que podía llevar, pero seguro que era un número descabellado. Cosa que se traduce en:necesidad de ingentes cantidades de energía.  Aunque sorprenda la tecnología para estos años, aquellos motores eléctricos debían ser bastante ineficientes. El gran peso supondría un suministro de energía descomunal y, hasta que llegase el elemento adecuado, esto fue lo que decidieron montar. Usaba 4 motores Saturn 10MC de Solar Turbines.Cada una de estas turbinas de gas pesaba más de 500kg y rendían 1.170CV. Uno de estos motores se situaba en la cabeza tractora y los otros 3 se distribuían a lo largo del tren para ayudar en las maniobras (porque recordemos que mientras la cabeza hace un giro, la parte media puede estar todavía en línea recta y hasta en otro uso horario).",Martín Jemes,Diariomotor.com
